Reynolds Numbers:
20000	100000	200000	350000	550000	800000	1000000	1300000	1600000	
Alpha [deg]	Cl	Cd	...
-179.0	0.06451	0.04678659941481223	0.06794666666666666	0.005109347553453738	0.06839	-0.013183598543059168	0.06770909090909091	-0.03044814340993468	0.06761999999999999	-0.04714186920995007	0.06166499999999999	-0.067723570136528	0.06553999999999999	-0.07593231971376198	0.06390533333333333	-0.08881876863100913	0.06726533333333333	-0.09530778017257412	
-178.0	0.12902	0.048409570454280675	0.1358933333333333	0.0067513625018272485	0.13678	-0.011533224857400722	0.13541818181818183	-0.028789880902315854	0.13523999999999997	-0.04547597870914016	0.12332999999999998	-0.066048275079994	0.13107999999999997	-0.07425327376982079	0.12781066666666666	-0.08713383438233742	0.13453066666666666	-0.09361988084969136	
-177.0	0.19352999999999995	0.051112303601185786	0.20384	0.00948582905133186	0.20516999999999996	-0.008784829908174776	0.20312727272727268	-0.026028340586529267	0.20285999999999998	-0.042701727653128664	0.184995	-0.06325835294749556	0.19661999999999996	-0.07145710142783061	0.191716	-0.08432785019207738	0.201796	-0.09080895587263457	
-176.0	0.25804	0.05489147382227944	0.2717866666666666	0.01330941250241762	0.27356	-0.004941752637656772	0.27083636363636365	-0.022166865409056352	0.27047999999999994	-0.03882246286021164	0.24665999999999996	-0.0593571553308904	0.26215999999999995	-0.06754715618352355	0.2556213333333333	-0.0804041725447451	0.2690613333333333	-0.08687836323093139	
-175.0	0.32255	0.059742431757577485	0.33973333333333333	0.018217449966400266	0.34195	-8.661872537209236e-06	0.33854545454545454	-0.017210129800768303	0.3381	-0.03384286418014946	0.308325	-0.05434936876088949	0.3277	-0.06252812723222273	0.3195266666666666	-0.07536749481868674	0.33632666666666666	-0.08183279840930219	
-174.0	0.3870599999999999	0.06565920939860317	0.40768	0.024203956047825673	0.4103399999999999	0.006008449360251571	0.40625454545454537	-0.011164133991045735	0.40571999999999997	-0.027768938806635876	0.36999	-0.04824100901749091	0.3932399999999999	-0.056406033778464454	0.383432	-0.06922384159442632	0.403592	-0.07567828869536643	
-173.0	0.45156999999999997	0.07263452737711193	0.47562666666666664	0.03126163013849088	0.47872999999999993	0.013102271129881006	0.4739636363636363	-0.004036196709239152	0.47334	-0.020608013976637102	0.431655	-0.041039413826703536	0.45877999999999997	-0.04918821773167879	0.4473373333333333	-0.06198056134870891	0.4708573333333333	-0.0684221858728611	
-172.0	0.4344143547625199	0.08065980385541206	0.5435733333333332	0.039381865314234564	0.54712	0.021264185501256614	0.5416727272727273	0.004165053717641462	0.5409599999999999	-0.012368728065489852	0.4933199999999999	-0.032753233952449924	0.5243199999999999	-0.04088333479681822	0.5112426666666666	-0.053646317543128604	0.5381226666666666	-0.0600731573092614	
-171.0	0.4254631864415292	0.08972516500744288	0.61152	0.04855475882365697	0.6155099999999999	0.030484277027091878	0.6093818181818182	0.01342968986016603	0.6085799999999999	-0.0030610200886011588	0.5549850000000001	-0.02339242269449255	0.5898599999999999	-0.031501343970778646	0.5751479999999999	-0.04423107811818699	0.6053879999999999	-0.05064117544864944	
-170.0	0.4221668050850078	0.09981945707783355	0.5888035808988965	0.058769124155989484	0.6839	0.040751344819645166	0.6770909090909091	0.02374649726187117	0.6762	0.0073038823774675965	0.61665	-0.012968223805166657	0.6554	-0.02105349545739689	0.6390533333333333	-0.03374610340556619	0.6726533333333333	-0.04013750572261543	
-169.0	0.42289373194401814	0.11093026000424112	0.5735657045431664	0.0700125046734104	0.6595513159611492	0.05205291618741485	0.7448	0.03510298808008846	0.7438199999999999	0.018713476839825473	0.678315	-0.001493157839628112	0.7209399999999998	-0.009552317015733433	0.7029586666666666	-0.02220393247332661	0.7399186666666665	-0.028574692893901965	
-168.0	0.42654826253068645	0.12304390258636114	0.5638474742535267	0.08227118879119671	0.6422015069481398	0.06437526182018123	0.7198840176170805	0.04748541627560156	0.8114399999999999	0.031154001083371713	0.73998	0.01101899304376823	0.7864799999999998	0.0029884012417436823	0.766864	-0.009618367920646048	0.807184	-0.01596654584940846	
-167.0	0.4323645528691087	0.13614547918311837	0.5582855049533109	0.09553022668721642	0.630146182612985	0.07770341250389809	0.7013909886171915	0.06087879433263365	0.7853595440516856	0.04461044989571046	0.8016449999999999	0.02455320181445815	0.85202	0.016553623582571356	0.8307693333333332	0.0039955408593964625	0.8744493333333333	-0.0023281208610597265	
-166.0	0.43978896711098864	0.1502188679176823	0.5558993952195014	0.10977344852040186	0.6221613945860023	0.09202117734507315	0.6878555049682423	0.07526691148880263	0.7652820551791477	0.05906659330249658	0.86331	0.03909321481165991	0.9175599999999999	0.031127086898933967	0.8946746666666666	0.018621515928624252	0.9417146666666666	0.012324296665093035	
-165.0	0.4484094976435844	0.16524675036811362	0.5559642220385271	0.12498348413600666	0.617343645022494	0.1073111634824377	0.6781970244444474	0.09063235345284314	0.7499183280727697	0.07450499629100978	0.8407229935964895	0.05462157147516353	0.8909755324379843	0.04669132044133027	0.9585799999999999	0.034242070541947486	1.00898	0.027973211929331415	
-164.0	0.4579116632360397	0.18121063271963705	0.5579308605951465	0.1411417842336369	0.6150099025038824	0.12355479726189438	0.6715997566512766	0.10695652358608207	0.7382961036765578	0.0909070399979421	0.822738789139584	0.07111962554090023	0.8694705215526328	0.06322766701724662	0.9323384673493541	0.05083853035090871	0.9792073294589207	0.044599941944269014	
